id,en,zh,lzh,ja,ru
（今日乃是死守小沛的开端，局势危如累卵，一刻也不能松懈。我当先往府衙处理政务，安定军心民心，为御敌做好万全准备。）,"(Today marks the start of the defense of Xiaopei. The situation is as fragile as stacked eggs, and I cannot relax for a moment. I should first go to the government office, handle affairs, steady army morale and public support, and prepare fully against the enemy.)",（今日乃是死守小沛的开端，局势危如累卵，一刻也不能松懈。我当先往府衙处理政务，安定军心民心，为御敌做好万全准备。）,（今日乃是死守小沛的開端，局勢危如累卵，一刻也不能鬆懈。我當先往府衙處理政務，安定軍心民心，為禦敵做好萬全準備。）,（今日は小沛死守の始まりだ。局勢は累卵の危うきにあり、一刻も気を緩められぬ。まず府衙へ行って政務を処理し、軍心と民心を安定させ、迎撃の万全を整えよう。）,"（Сегодня начало смертельной обороны Сяопэя. Положение висит на волоске, нельзя расслабляться ни на миг. Сначала нужно идти в управу, заняться делами, укрепить армию и народ и подготовиться к обороне.）"
鸣谢阅览可查看开发团队与致谢名单，同时解锁各结局专属后续彩蛋。霸道线还额外收录了本作参考历史典故绘制的插画。,"Viewing Credits lets you see the development team and acknowledgments, while unlocking each ending's exclusive epilogue scene. The Dominion route also includes illustrations based on historical references used in this game.",鸣谢阅览可查看开发团队与致谢名单，同时解锁各结局专属后续彩蛋。霸道线还额外收录了本作参考历史典故绘制的插画。,鳴謝閱覽可檢視開發團隊與致謝名單，同時解鎖各結局專屬後續彩蛋。霸道線還額外收錄了本作參考歷史典故繪製的插畫。,クレジット閲覧では開発チームと謝辞を確認でき、各エンディング専用の後日談ボーナスも解放されます。覇道線には、本作が参考にした歴史典故をもとに描いたイラストも追加収録されています。,"В титрах можно посмотреть команду разработки и благодарности, а также открыть особые эпилоги концовок. Линия «Путь Владычества» дополнительно содержит иллюстрации по историческим сюжетам, использованным в игре."
进入常规线鸣谢,Enter Standard Route Credits,进入常规线鸣谢,進入常規線鳴謝,通常線クレジットへ,Открыть титры обычной линии
进入霸道线鸣谢,Enter Dominion Route Credits,进入霸道线鸣谢,進入霸道線鳴謝,覇道線クレジットへ,Открыть титры линии «Путь Владычества»
对应片尾鸣谢尚未解锁,The corresponding ending credits are not yet unlocked.,对应片尾鸣谢尚未解锁,對應片尾鳴謝尚未解鎖,対応するエンディングクレジットは未解放です,Соответствующие финальные титры ещё не открыты
亲征对话结束,Personal Campaign Dialogue Ended,亲征对话结束,親征對話結束,親征会話終了,Диалог личного похода завершён
进入演武场开启血战模式，战事未毕不可离场。当前难度最多携带{{GameManager.resideValue2}}钱币、{{GameManager.resideValue}}民力，多余物资留城守备（战后剩余全数返还），挑战失利可下调难度，请备好所需物资。,"Enter the Drill Ground to start Bloodbath Mode. You cannot leave before the battle is over. At the current difficulty, you may carry up to {{GameManager.resideValue2}} Coins and {{GameManager.resideValue}} Labor. Extra resources remain in the city for defense and will be fully returned after the battle. If the challenge fails, you may lower the difficulty. Prepare the required resources.",进入演武场开启血战模式，战事未毕不可离场。当前难度最多携带{{GameManager.resideValue2}}钱币、{{GameManager.resideValue}}民力，多余物资留城守备（战后剩余全数返还），挑战失利可下调难度，请备好所需物资。,進入演武場開啟血戰模式，戰事未畢不可離場。當前難度最多攜帶{{GameManager.resideValue2}}錢幣、{{GameManager.resideValue}}民力，多餘物資留城守備（戰後剩餘全數返還），挑戰失利可下調難度，請備好所需物資。,演武場に入り血戦モードを開始します。戦事が終わるまで離場できません。現在難度では最大{{GameManager.resideValue2}}銭、{{GameManager.resideValue}}民力を携行可能です。余剰物資は城に残して守備に回します（戦後、残りは全て返還）。挑戦失敗時は難度を下げられます。必要物資を準備してください。,"Войдите на военную площадку, чтобы открыть режим кровавой битвы. Пока война не завершена, покинуть её нельзя. На текущей сложности можно взять до {{GameManager.resideValue2}} монет и {{GameManager.resideValue}} людских ресурсов; лишнее останется в городе для обороны (после боя остаток вернётся). При поражении можно снизить сложность. Подготовьте нужные ресурсы."
确定,Confirm,确定,確定,確定,Подтвердить
支线发现羊尸,Side Quest: Found Goat Corpse,支线发现羊尸,支線發現羊屍,サブイベント 羊の死骸発見,Побочное: обнаружен труп овцы
支线触发完毕调查过竹简,Side Quest: Bamboo Slip Investigation Finished,支线触发完毕调查过竹简,支線觸發完畢調查過竹簡,サブイベント 竹簡調査完了,Побочное: исследование бамбуковых дощечек завершено
前往荒地(支线任务),Go to the Wasteland (Side Quest),前往荒地(支线任务),前往荒地(支線任務),荒地へ向かう(サブ任務),Отправиться в пустошь (побочное задание)
陈登正确选择1,Chen Deng Correct Choice 1,陈登正确选择1,陳登正確選擇1,陳登正解選択1,Правильный выбор Чэнь Дэна 1
陈登正确选择2,Chen Deng Correct Choice 2,陈登正确选择2,陳登正確選擇2,陳登正解選択2,Правильный выбор Чэнь Дэна 2
陈登支线3,Chen Deng Side Quest 3,陈登支线3,陳登支線3,陳登サブイベント3,Побочная линия Чэнь Дэна 3
前往埋葬陶谦的墓地,Go to Tao Qian's Burial Site,前往埋葬陶谦的墓地,前往埋葬陶謙的墓地,陶謙を葬った墓地へ向かう,Отправиться к могиле Тао Цяня
糜竺支线3,Mi Zhu Side Quest 3,糜竺支线3,糜竺支線3,糜竺サブイベント3,Побочная линия Ми Чжу 3
糜家的郊外秘宅,The Mi Family's Secret Country Estate,糜家的郊外秘宅,糜家的郊外秘宅,糜家の郊外秘宅,Загородная тайная усадьба семьи Ми
曹豹正确选择2,Cao Bao Correct Choice 2,曹豹正确选择2,曹豹正確選擇2,曹豹正解選択2,Правильный выбор Цао Бао 2
曹豹支线3,Cao Bao Side Quest 3,曹豹支线3,曹豹支線3,曹豹サブイベント3,Побочная линия Цао Бао 3
黄帝的祀庙,The Yellow Emperor's Shrine,黄帝的祀庙,黃帝的祀廟,黄帝の祀廟,Храм Жёлтого императора
玄阴开放,Xuanyin Opened,玄阴开放,玄陰開放,玄陰解放,Сюаньинь открыт
玄阴秘境,Xuanyin Secret Realm,玄阴秘境,玄陰秘境,玄陰秘境,Тайная область Сюаньинь
学者之处,Scholar's Place,学者之处,學者之處,学者の所,Место учёного
咦？这不是那位…… 你怎么会在这里？,Huh? Aren't you that... Why are you here?,咦？这不是那位…… 你怎么会在这里？,咦？這不是那位…… 你怎麼會在這裡？,おや？これはあの方……なぜここに？,А? Это ведь тот…… Почему вы здесь?
哎呀，是刘使君！您没事就好，没事就好！我听说徐州那边乱起来了，正担心您呢。,"Ah, Lord Liu! You're safe, thank goodness! I heard Xuzhou was in chaos and was worried about you.",哎呀，是刘使君！您没事就好，没事就好！我听说徐州那边乱起来了，正担心您呢。,哎呀，是劉使君！您沒事就好，沒事就好！我聽說徐州那邊亂起來了，正擔心您呢。,ああ、劉使君ではありませんか！ご無事で何より、何よりです！徐州の方が乱れたと聞き、心配しておりました。,"О, это правитель Лю! Вы целы — и хорошо, и хорошо! Я слышал, что в Сюйчжоу началась смута, и очень за вас переживал."
惭愧，让你见笑了。我以为你还在徐州，怎么突然又跑回小沛了？,I am ashamed to be seen like this. I thought you were still in Xuzhou. Why did you suddenly return to Xiaopei?,惭愧，让你见笑了。我以为你还在徐州，怎么突然又跑回小沛了？,慚愧，讓你見笑了。我以為你還在徐州，怎麼突然又跑回小沛了？,恥ずかしいところを見せたな。そなたはまだ徐州にいると思っていたが、なぜ急に小沛へ戻ってきた？,"Стыдно, заставил тебя смеяться. Я думал, ты ещё в Сюйчжоу. Почему вдруг вернулся в Сяопэй?"
徐州现在鱼龙混杂，我一个做小生意的，看着心慌。那边生意虽大，但不如咱们小沛亲切。,"Xuzhou is full of all sorts now. I am only a small merchant, and it makes me nervous. Business may be bigger there, but it is not as familiar as our Xiaopei.",徐州现在鱼龙混杂，我一个做小生意的，看着心慌。那边生意虽大，但不如咱们小沛亲切。,徐州現在魚龍混雜，我一個做小生意的，看著心慌。那邊生意雖大，但不如咱們小沛親切。,今の徐州は玉石混交で、私のような小商いには見ているだけで落ち着きません。あちらの商いは大きいですが、やはり小沛の方が親しみがあります。,"В Сюйчжоу сейчас всё смешалось, добрые и дурные люди вместе. Я мелкий торговец, мне там тревожно. Дела там крупнее, но наш Сяопэй роднее."
小沛贫瘠，恐怕不利于你的生意啊。,Xiaopei is poor. I fear it may not be good for your business.,小沛贫瘠，恐怕不利于你的生意啊。,小沛貧瘠，恐怕不利於你的生意啊。,小沛は貧しい。商いには不利ではないか？,"Сяопэй беден. Боюсь, это плохо для твоего дела."
使君这是哪里话！当年在小沛您待我不薄，如今您来了，我这心里反倒踏实了。这生意在哪做不是做？只要跟着使君的脚步走，我就觉得稳当！,"What are you saying, my lord! Back in Xiaopei, you treated me well. Now that you are here, I feel more at ease. Business can be done anywhere. So long as I follow your steps, I feel steady!",使君这是哪里话！当年在小沛您待我不薄，如今您来了，我这心里反倒踏实了。这生意在哪做不是做？只要跟着使君的脚步走，我就觉得稳当！,使君這是哪裡話！當年在小沛您待我不薄，如今您來了，我這心裡反倒踏實了。這生意在哪做不是做？只要跟著使君的腳步走，我就覺得穩當！,使君、それは違います！昔、小沛であなたは私を厚く遇してくださいました。今あなたが来られたので、むしろ心が安まりました。商いなど、どこでやっても商いです。使君の歩みに従っていれば、私は安心できるのです！,"Правитель, что вы! Когда-то в Сяопэе вы хорошо ко мне относились. Теперь вы здесь, и мне спокойнее. Где вести дело — разве важно? Пока я иду за правителем, мне надёжно!"
你有心了。,You are thoughtful.,你有心了。,你有心了。,その心、ありがたい。,Ты добр ко мне.
荒地,Wasteland,荒地,荒地,荒地,Пустошь
燃烧的荒地,Burning Wasteland,燃烧的荒地,燃燒的荒地,燃える荒地,Горящая пустошь
“献陶氏！平神怒！”人潮汹涌，推挤间亲兵阵形渐乱，防线被挤开缺口。）,"""Offer the Tao clan! Calm the god's wrath!"" The crowd surged, and as people pushed, the guards' formation grew chaotic. A gap was forced open in the line.)",“献陶氏！平神怒！”人潮汹涌，推挤间亲兵阵形渐乱，防线被挤开缺口。）,“獻陶氏！平神怒！”人潮洶湧，推擠間親兵陣形漸亂，防線被擠開缺口。）,「陶氏を献じよ！神怒を鎮めよ！」人波が押し寄せ、もみ合いの中で親兵の陣形が乱れ、防衛線に隙が開いた。）,"«Принесите род Тао! Усмирите гнев бога!» Толпа хлынула вперёд, в давке строй личной стражи расстроился, в линии обороны открылся разрыв.）"
“刺史护罪人！”张阎未现身，似提前得消息，骨头祭坛上的骨棒亦被人取走，蛊言仍在人群中流传。）,"""The Inspector protects criminals!"" Zhang Yan had not appeared, as if warned in advance, and the bone staff on the bone altar had also been taken. The poisonous words still spread through the crowd.)",“刺史护罪人！”张阎未现身，似提前得消息，骨头祭坛上的骨棒亦被人取走，蛊言仍在人群中流传。）,“刺史護罪人！”張閻未現身，似提前得消息，骨頭祭壇上的骨棒亦被人取走，蠱言仍在人群中流傳。）,「刺史が罪人を庇っている！」張閻は姿を見せず、事前に知らせを得たらしい。骨の祭壇にあった骨棒も誰かに持ち去られ、惑わしの言葉はなお人群の中に流れていた。）,"«Инспектор защищает преступников!» Чжан Янь не появился, будто заранее получил весть. Костяной жезл на алтаре костей тоже кто-то унёс, а ядовитые слова всё ещё ходили в толпе.）"
豪宅,Mansion,豪宅,豪宅,豪宅,Особняк
那里似乎有谁，糜贞！？我需要跟她好好谈谈...,There seems to be someone there. Mi Zhen!? I need to speak with her properly...,那里似乎有谁，糜贞！？我需要跟她好好谈谈...,那裡似乎有誰，糜貞！？我需要跟她好好談談...,あそこに誰かいるようだ。糜貞！？彼女ときちんと話さねば...,Там будто кто-то есть. Ми Чжэнь!? Мне нужно с ней серьёзно поговорить...
糜贞,Mi Zhen,糜贞,糜貞,糜貞,Ми Чжэнь
本战禁用士兵资源，请合理使用钱对抗血姬。尽可能多的完成游戏,Soldier resources are disabled in this battle. Use Gold wisely against the Blood Princess. Complete as much of the game as possible.,本战禁用士兵资源，请合理使用钱对抗血姬。尽可能多的完成游戏,本戰禁用士兵資源，請合理使用錢對抗血姬。儘可能多的完成遊戲,この戦闘では兵士資源が使用不可です。銭をうまく使って血姫に対抗してください。できるだけ多くゲームを完了しましょう。,В этом бою нельзя использовать солдатские ресурсы. Разумно тратьте деньги против Кровавой девы. Постарайтесь пройти как можно больше.
糜小姐，你身为糜家千金，为何做出此等事来..何苦,"Miss Mi, as the daughter of the Mi family, why would you do such things... Why?",糜小姐，你身为糜家千金，为何做出此等事来..何苦,糜小姐，你身為糜家千金，為何做出此等事來..何苦,糜小姐、あなたは糜家の令嬢でありながら、なぜこのようなことを..何がそこまで,"Госпожа Ми, вы дочь семьи Ми. Почему вы сделали такое.. зачем?"
很多下人，都是我害的！我不愿杀人，可若不饮血，我便会枯萎而死，痛苦不堪……况且……他们的血，滋味真不错！嘻嘻嘻,"Many servants died because of me! I do not want to kill, but if I do not drink blood, I will wither and die in unbearable pain... Besides... their blood tastes so good! Hee hee hee!",很多下人，都是我害的！我不愿杀人，可若不饮血，我便会枯萎而死，痛苦不堪……况且……他们的血，滋味真不错！嘻嘻嘻,很多下人，都是我害的！我不願殺人，可若不飲血，我便會枯萎而死，痛苦不堪……況且……他們的血，滋味真不錯！嘻嘻嘻,たくさんの下人は、全部私が害したの！殺したくなんてなかった。でも血を飲まなければ、私は枯れて死んでしまう。苦しくてたまらない……それに……彼らの血、なかなか美味しいのよ！ふふふ,"Многих слуг погубила я! Я не хочу убивать, но если не пить кровь, я иссохну и умру в страшной боли…… к тому же…… их кровь так вкусна! Хи-хи-хи."
医治我？来不及了..悔意？你让我怎么悔？我有什么错！都是他们逼我的！是他们让我变成这样的！既然你如此仁义，那就去死吧！我得吸你的血活下来！,"Cure me? Too late... Remorse? How am I supposed to feel remorse? What did I do wrong? They forced me! They made me this way! Since you are so benevolent, then die! I need to drink your blood to live!",医治我？来不及了..悔意？你让我怎么悔？我有什么错！都是他们逼我的！是他们让我变成这样的！既然你如此仁义，那就去死吧！我得吸你的血活下来！,醫治我？來不及了..悔意？你讓我怎麼悔？我有什麼錯！都是他們逼我的！是他們讓我變成這樣的！既然你如此仁義，那就去死吧！我得吸你的血活下來！,私を治す？もう遅いわ..後悔？どう後悔しろと言うの？私は何を間違えたの！全部あいつらが追い込んだのよ！あいつらが私をこう変えたの！そんなに仁義を言うなら、死んでよ！あなたの血を吸って生き延びるの！,"Вылечить меня? Уже поздно.. Раскаяние? Как мне раскаяться? В чём моя вина! Это они заставили меня! Это они сделали меня такой! Раз ты так человечна и верна долгу, тогда умри! Я должна выпить твою кровь и выжить!"
(究竟为何，我得从糜竺那里得知真相！),"(Why this happened, I must learn the truth from Mi Zhu!)",(究竟为何，我得从糜竺那里得知真相！),(究竟為何，我得從糜竺那裡得知真相！),(いったいなぜこうなったのか。糜竺から真相を聞き出さねば！),(Почему всё так стало? Нужно узнать правду у Ми Чжу!)
陶谦墓地,Tao Qian Cemetery,陶谦墓地,陶謙墓地,陶謙墓地,Могила Тао Цяня
陶谦幻境,Tao Qian Illusion,陶谦幻境,陶謙幻境,陶謙幻境,Иллюзия Тао Цяня
古龙祭坛,Ancient Dragon Altar,古龙祭坛,古龍祭壇,古龍祭壇,Алтарь древнего дракона
(我看到盗墓贼在石龙旁鬼鬼祟祟..我倒要看看他到底想要干什么）,(I saw a grave robber sneaking around the stone dragon... I want to see what he is really trying to do.),(我看到盗墓贼在石龙旁鬼鬼祟祟..我倒要看看他到底想要干什么）,(我看到盜墓賊在石龍旁鬼鬼祟祟..我倒要看看他到底想要幹什麼）,(石龍の傍で盗墓賊がこそこそしているのを見た..奴が何をしようとしているのか見てやる）,"(Я видел, как грабитель могил крался у каменного дракона.. Посмотрим, что он задумал）"
这里雾气好大.我爷爷打造的石龙应该就在这里...今天就物归原主了，嘿嘿,The fog is so thick here. The stone dragon my grandfather made should be here... Today I return it to its owner. Hehe.,这里雾气好大.我爷爷打造的石龙应该就在这里...今天就物归原主了，嘿嘿,這裡霧氣好大.我爺爺打造的石龍應該就在這裡...今天就物歸原主了，嘿嘿,ここは霧が濃いな。祖父の造った石龍はこの辺りのはずだ...今日こそ持ち主へ返してもらうぞ、へへ,"Здесь такой густой туман. Каменный дракон, сделанный моим дедом, должен быть тут... сегодня он вернётся хозяину, хе-хе."
当盗宝匠人取走宝珠时，巨龙突然震动起来..,"When the treasure-stealing craftsman took the pearl, the giant dragon suddenly shook...",当盗宝匠人取走宝珠时，巨龙突然震动起来..,當盜寶匠人取走寶珠時，巨龍突然震動起來..,盗宝職人が宝珠を取り外した時、巨龍が突然震え始めた..,"Когда мастер-вор вынул драгоценную жемчужину, огромный дракон внезапно задрожал.."
吼吼隆~,Rumble!,吼吼隆~,吼吼隆~,ゴゴゴォ~,Гррр-ром~
啊，噬魂古龙显灵了！真龙降世了，我无意冒犯，对不起，救命！,"Ah! The Soul-Devouring Ancient Dragon has manifested! A true dragon descends! I meant no offense, I'm sorry, help!",啊，噬魂古龙显灵了！真龙降世了，我无意冒犯，对不起，救命！,啊，噬魂古龍顯靈了！真龍降世了，我無意冒犯，對不起，救命！,ああ、噬魂古龍が顕現した！真龍が降臨した！悪気はなかったんです。すみません、助けて！,"А, Древний дракон-пожиратель душ явился! Истинный дракон сошёл в мир! Я не хотел оскорбить, простите, спасите!"
说罢，这位盗宝匠人吓晕过去，刘备命人将其扶在一边，并与苏醒的古龙进行搏斗,"After saying this, the treasure-stealing craftsman fainted from fear. Liu Bei ordered men to set him aside, then fought the awakened ancient dragon.",说罢，这位盗宝匠人吓晕过去，刘备命人将其扶在一边，并与苏醒的古龙进行搏斗,說罷，這位盜寶匠人嚇暈過去，劉備命人將其扶在一邊，並與甦醒的古龍進行搏鬥,そう言うと、この盗宝職人は恐怖で気絶した。劉備は人に命じて彼を脇へ運ばせ、目覚めた古龍と戦った。,"Сказав это, мастер-вор от страха потерял сознание. Лю Бэй велел отнести его в сторону и вступил в бой с пробудившимся древним драконом."
竟真有石龙显灵...这不可能,The stone dragon truly manifested... impossible.,竟真有石龙显灵...这不可能,竟真有石龍顯靈...這不可能,本当に石龍が顕現するとは...そんなはずはない。,Каменный дракон и правда явился... невозможно.
本战禁用任务，用自己的资源取得胜利吧,Missions are disabled in this battle. Use your own resources to win.,本战禁用任务，用自己的资源取得胜利吧,本戰禁用任務，用自己的資源取得勝利吧,この戦闘では任務が使用不可です。自分の資源で勝利しましょう。,В этом бою задания отключены. Победите своими ресурсами.
嗷~,Awoo!,嗷~,嗷~,ガオ~,Р-р-р~
此刻，那位晕倒的盗宝匠人苏醒了...,"At this moment, the fainted treasure-stealing craftsman woke up...",此刻，那位晕倒的盗宝匠人苏醒了...,此刻，那位暈倒的盜寶匠人甦醒了...,その時、気絶していた盗宝職人が目を覚ました...,В этот момент потерявший сознание мастер-вор очнулся...
醒来！你到底何人，深夜掘遗迹，意欲何为？,"Wake up! Who are you, and why are you digging up ruins at night?",醒来！你到底何人，深夜掘遗迹，意欲何为？,醒來！你到底何人，深夜掘遺蹟，意欲何為？,起きろ！お前はいったい何者だ。深夜に遺跡を掘り、何を企んでいる？,Очнись! Кто ты такой? Зачем ночью копал руины?
小人李铁，罪该万死！吾乃铸此石龙匠人之后裔。近日生意萧条，受城中大族蛊惑，说龙珠可换富贵。小人掘珠，忽闻龙吟，吓晕过去！,"This lowly man is Li Tie, guilty of death! I am a descendant of the craftsman who made this stone dragon. Business has been poor lately, and great clans in the city tempted me, saying the dragon pearl could bring wealth. I dug out the pearl, then suddenly heard a dragon roar and fainted in terror!",小人李铁，罪该万死！吾乃铸此石龙匠人之后裔。近日生意萧条，受城中大族蛊惑，说龙珠可换富贵。小人掘珠，忽闻龙吟，吓晕过去！,小人李鐵，罪該萬死！吾乃鑄此石龍匠人之後裔。近日生意蕭條，受城中大族蠱惑，說龍珠可換富貴。小人掘珠，忽聞龍吟，嚇暈過去！,小人は李鉄、万死に値します！私はこの石龍を鋳た職人の末裔です。近頃商いが不振で、城中の大族に唆され、龍珠を富貴と換えられると言われました。小人が珠を掘ったところ、突然龍吟を聞き、気絶してしまったのです！,"Малый Ли Те, вина моя смертельна! Я потомок мастера, отлившего этого каменного дракона. В последнее время дела плохи, и городские большие роды соблазнили меня: сказали, что драконью жемчужину можно обменять на богатство. Я выкопал её, вдруг услышал рёв дракона и потерял сознание!"
那么此龙珠是什么？为什么城内大族对石珠感兴趣。,Then what is this dragon pearl? Why are the great clans interested in a stone pearl?,那么此龙珠是什么？为什么城内大族对石珠感兴趣。,那麼此龍珠是什嗎？為什麼城內大族對石珠感興趣。,では、この龍珠とは何だ？なぜ城内の大族は石珠に興味を持つ？,Что такое эта драконья жемчужина? Почему городские большие роды заинтересовались каменной жемчужиной?
大人容禀！我祖父百年前受地方官命，铸此石龙，非黄帝遗物。时值天灾，民信邪神，荒废生产。官为安民，命先祖以陨铁铸龙珠，嵌于石龙，伪称黄帝神器，提振信心。百姓果信，奋力抗灾，渡过难关。小人利令智昏，欲盗龙珠，辱没先祖！,"Please hear me, my lord! A hundred years ago, my grandfather was ordered by a local official to make this stone dragon. It is not a relic of the Yellow Emperor. At the time, disasters struck and the people believed in evil gods, abandoning production. To calm the people, the official ordered my ancestor to forge a dragon pearl from meteor iron and set it into the stone dragon, falsely calling it a divine artifact of the Yellow Emperor to raise morale. The people believed it, fought the disaster, and survived. Blinded by profit, I tried to steal the dragon pearl and disgraced my ancestor!",大人容禀！我祖父百年前受地方官命，铸此石龙，非黄帝遗物。时值天灾，民信邪神，荒废生产。官为安民，命先祖以陨铁铸龙珠，嵌于石龙，伪称黄帝神器，提振信心。百姓果信，奋力抗灾，渡过难关。小人利令智昏，欲盗龙珠，辱没先祖！,大人容稟！我祖父百年前受地方官命，鑄此石龍，非黃帝遺物。時值天災，民信邪神，荒廢生產。官為安民，命先祖以隕鐵鑄龍珠，嵌於石龍，偽稱黃帝神器，提振信心。百姓果信，奮力抗災，渡過難關。小人利令智昏，欲盜龍珠，辱沒先祖！,大人、お聞きください！我が祖父は百年前、地方官の命を受けてこの石龍を鋳ました。黄帝の遺物ではありません。当時は天災が続き、民は邪神を信じ、生産を怠っていました。官は民を安んじるため、先祖に命じて隕鉄で龍珠を鋳させ、石龍へはめ込み、黄帝神器と偽って民の信心を奮い立たせたのです。百姓はそれを信じ、力を合わせて災害に抗い、難を乗り越えました。小人は利に目がくらみ、龍珠を盗もうとして先祖を辱めました！,"Господин, позвольте доложить! Сто лет назад мой дед по приказу местного чиновника отлил этого дракона. Это не реликвия Жёлтого императора. Тогда был голод и бедствия, народ верил в злых богов и забросил работу. Чиновник, желая успокоить людей, велел предку отлить из метеоритного железа драконью жемчужину, вставить её в каменного дракона и назвать артефактом Жёлтого императора. Люди поверили, воспряли и пережили беду. А я ослеп от выгоды, хотел украсть жемчужину и опозорил предков!"
尔祖为民心铸珠，尔却为利盗之，愧对先人！罪难可赦。等我战胜古龙后，将此人押回演武场交给曹豹！,"Your ancestor forged the pearl for the people's hearts, yet you stole it for profit. You have shamed your forebears! Your crime is hard to forgive. After I defeat the ancient dragon, this man will be taken back to the Drill Ground and handed to Cao Bao!",尔祖为民心铸珠，尔却为利盗之，愧对先人！罪难可赦。等我战胜古龙后，将此人押回演武场交给曹豹！,爾祖為民心鑄珠，爾卻為利盜之，愧對先人！罪難可赦。等我戰勝古龍後，將此人押回演武場交給曹豹！,そなたの祖は民心のために珠を鋳た。そなたは利のためにそれを盗んだ。先人に顔向けできぬ！罪は許しがたい。私が古龍に勝った後、この者を演武場へ連れ戻し、曹豹に引き渡す！,"Твой предок отлил жемчужину ради народного духа, а ты украл её ради выгоды. Ты посрамил предков! Вина тяжка. Когда я одолею древнего дракона, этого человека доставить на военную площадку к Цао Бао!"
烟雾散去，众人最后打向古龙身体突然肢解了幻觉，古龙如同石像停留在原地，好像什么都没发生一般..,"As the smoke cleared, the final strike caused the illusion around the ancient dragon's body to suddenly break apart. The dragon remained in place like a stone statue, as if nothing had happened...",烟雾散去，众人最后打向古龙身体突然肢解了幻觉，古龙如同石像停留在原地，好像什么都没发生一般..,煙霧散去，眾人最後打向古龍身體突然肢解了幻覺，古龍如同石像停留在原地，好像什麼都沒發生一般..,煙霧が晴れると、皆が最後に古龍の身体へ攻撃した瞬間、幻覚が突然ほどけた。古龍は石像のままその場に留まり、まるで何も起きなかったかのようだった..,"Когда дым рассеялся, последний удар по телу древнего дракона вдруг разрушил иллюзию. Дракон остался каменной статуей на месте, будто ничего не произошло.."
（这可能是地底烟雾造成的迷幻现象...但究竟是为何产生的）,(This may be an illusion caused by underground smoke... but what produced it?),（这可能是地底烟雾造成的迷幻现象...但究竟是为何产生的）,（這可能是地底煙霧造成的迷幻現象...但究竟是為何產生的）,（これは地底の煙霧が引き起こした幻覚かもしれない...だが、いったいなぜ生じたのだ）,（Это может быть видение от подземного дыма... но почему оно возникло?）
（不管了，还是得早点回去告知曹豹情况）,(No matter. I should return quickly and inform Cao Bao.),（不管了，还是得早点回去告知曹豹情况）,（不管了，還是得早點回去告知曹豹情況）,（今はいい。早く戻って曹豹に状況を知らせねば）,（Неважно. Нужно скорее вернуться и рассказать Цао Бао.）
刘备押着盗宝匠人返回了曹豹所在演武场..,Liu Bei escorted the treasure-stealing craftsman back to Cao Bao at the Drill Ground.,刘备押着盗宝匠人返回了曹豹所在演武场..,劉備押著盜寶匠人返回了曹豹所在演武場..,劉備は盗宝職人を押送し、曹豹のいる演武場へ戻った..,"Лю Бэй доставил мастера-вора обратно на военную площадку, где был Цао Бао.."
烟雾散去，古龙的最后一击打到刘备身上，众人晕倒了，醒来后，古龙如同石像停留在原地，好像什么都没发生一般..,"As the smoke cleared, the ancient dragon's final strike hit Liu Bei, and everyone fainted. When they awoke, the dragon stood in place like a stone statue, as if nothing had happened...",烟雾散去，古龙的最后一击打到刘备身上，众人晕倒了，醒来后，古龙如同石像停留在原地，好像什么都没发生一般..,煙霧散去，古龍的最後一擊打到劉備身上，眾人暈倒了，醒來後，古龍如同石像停留在原地，好像什麼都沒發生一般..,煙霧が晴れると、古龍の最後の一撃が劉備に当たり、皆は気絶した。目覚めると、古龍は石像のままその場に留まり、まるで何も起きなかったかのようだった..,"Когда дым рассеялся, последний удар древнего дракона попал в Лю Бэя, все потеряли сознание. Очнувшись, они увидели, что дракон стоит каменной статуей, будто ничего не случилось.."
（可恶，那位盗墓匠人逃跑了）,"(Damn it, that grave-robbing craftsman escaped.)",（可恶，那位盗墓匠人逃跑了）,（可惡，那位盜墓匠人逃跑了）,（くそ、あの盗墓職人に逃げられた）,"（Проклятье, тот мастер-грабитель сбежал.）"
（没办法，还是得早点回去告知曹豹情况）,(No choice. I should return quickly and inform Cao Bao.),（没办法，还是得早点回去告知曹豹情况）,（沒辦法，還是得早點回去告知曹豹情況）,（仕方ない。早く戻って曹豹に状況を知らせねば）,（Ничего не поделаешь. Нужно скорее вернуться и рассказать Цао Бао.）
刘备返回了曹豹所在演武场..,Liu Bei returned to Cao Bao at the Drill Ground.,刘备返回了曹豹所在演武场..,劉備返回了曹豹所在演武場..,劉備は曹豹のいる演武場へ戻った..,"Лю Бэй вернулся на военную площадку, где был Цао Бао.."
城中近况如何？仕诡牌还流行吗？最近怎么没看到人玩,How is the city lately? Are Shigui Cards still popular? Why haven't I seen anyone playing recently?,城中近况如何？仕诡牌还流行吗？最近怎么没看到人玩,城中近況如何？仕詭牌還流行嗎？最近怎麼沒看到人玩,城中の近況はどうだ？仕詭牌はまだ流行っているのか？最近、遊ぶ者を見ないが。,Как дела в городе? Карты Шигуй всё ещё популярны? Почему в последнее время никто не играет?
