id,en,zh,lzh,ja,ru
你在徐州商人重金购得一则秘闻。刘备新主徐州，粮荒民怨未平，陈登与糜竺却针锋相对。昨夜，二人争执后各归私邸，似有异样。市井探子窃闻两人低语，令人心惊……,"You obtained a secret piece of intelligence from a wealthy merchant in Xuzhou. Liu Bei has just taken control of Xuzhou, but grain shortages and public discontent remain unresolved. Meanwhile, Chen Deng and Mi Zhu are locked in fierce opposition. Last night, after a heated argument, each returned to their private residences—yet something seemed amiss. Street informants overheard their whispered words, chilling to the bone...",你在徐州商人重金购得一则秘闻。刘备新主徐州，粮荒民怨未平，陈登与糜竺却针锋相对。昨夜，二人争执后各归私邸，似有异样。市井探子窃闻两人低语，令人心惊……,你在徐州商人重金購得一則秘聞。劉備新主徐州，糧荒民怨未平，陳登與糜竺卻針鋒相對。昨夜，二人爭執後各歸私邸，似有異樣。市井探子竊聞兩人低語，令人心驚……,徐州の商人から高額で買った秘密情報によると、劉備が徐州を新たに治めているが、食糧不足と民衆の不満は収まっていない。その中で陳登と糜竺が対立している。昨夜、二人が口論した後、それぞれ邸宅に戻ったが、何か異変があったようだ。町のスパイが二人の囁きを盗み聞きし、驚くべき内容だったという……,"Вы приобрели у торговца в Сюйчжоу дорогостоящую тайную информацию. Лю Бэй недавно вступил во владение Сюйчжоу, но нехватка продовольствия и народное недовольство ещё не улеглись, а Чэнь Дэн и Ми Чжу уже вступили в острое противостояние. Прошлой ночью после жаркого спора они разошлись по своим резиденциям, но их поведение показалось подозрительным. Уличные лазутчики подслушали их шёпот, и услышанное повергло их в ужас..."
你于徐州商人重金购得一则秘闻。时值196年，刘备新主徐州，袁术兵临城下，城中暗流汹涌。昨夜，陈登独坐议事厅，灯下沉吟；糜竺踱步府邸庭院，月下低吟。市井耳目窃闻二人心声，权谋隐志，令人暗叹……,"You purchased a secret rumor from a merchant in Xuzhou at great cost. It was the year 196—Liu Bei had just taken control of Xuzhou, while Yuan Shu's forces pressed at the city gates, stirring unrest within. The night before, Chen Deng sat alone in the council hall, lost in thought under dim lamplight, while Mi Zhu paced the courtyard of his estate, murmuring under the moonlight. Street informants caught whispers of their ambitions—schemes and hidden aspirations that left one sighing in quiet astonishment...",你于徐州商人重金购得一则秘闻。时值196年，刘备新主徐州，袁术兵临城下，城中暗流汹涌。昨夜，陈登独坐议事厅，灯下沉吟；糜竺踱步府邸庭院，月下低吟。市井耳目窃闻二人心声，权谋隐志，令人暗叹……,你於徐州商人重金購得一則秘聞。時值196年，劉備新主徐州，袁術兵臨城下，城中暗流洶湧。昨夜，陳登獨坐議事廳，燈下沉吟；糜竺踱步府邸庭院，月下低吟。市井耳目竊聞二人心聲，權謀隱志，令人暗嘆……,徐州の商人から高額で買い取った秘聞が手に入った。時は196年、劉備が徐州を新たに治め、袁術が城下に迫る中、城内では暗躍が渦巻いていた。昨夜、陳登は議事堂に独り座り、灯りの下で沈思黙考。糜竺は屋敷の庭を歩き回り、月の下で低くつぶやいていた。市井の耳目が二人の本心を盗み聞き、権謀術数の隠れた野望に、思わず嘆息を漏らす……,
金币：持有的金钱数量(可购买道具),Gold: Amount of money held (can be used to purchase items),金币：持有的金钱数量(可购买道具),金幣：持有的金錢數量(可購買道具),ゴールド：所持金の数量（アイテム購入可能）,Золото: количество имеющихся денег (можно использовать для покупки предметов)
人口：拥有空闲人口(可转换为士兵),Population: Idle population (can be converted into soldiers),人口：拥有空闲人口(可转换为士兵),人口：擁有空閒人口(可轉換為士兵),人口：空き人口（兵士に転換可能）,Население: наличие свободного населения (можно преобразовать в солдат)
民心：当前百姓的支持度(<=0时游戏失败),Popular Support: Current level of public support (game over if <=0),民心：当前百姓的支持度(<=0时游戏失败),民心：當前百姓的支持度(<=0時遊戲失敗),民心：現在の民衆の支持度（0以下の場合ゲームオーバー）,Народная поддержка: текущий уровень поддержки населения (игра заканчивается при <=0)
优化参与军事行动的策略，通过战胜对手获得足够的资金收益。,Optimize military operation strategies to secure sufficient financial gains by defeating opponents.,优化参与军事行动的策略，通过战胜对手获得足够的资金收益。,優化參與軍事行動的策略，通過戰勝對手獲得足夠的資金收益。,軍事作戦への参加戦略を最適化し、敵を打ち破ることで十分な資金収益を得る。,"Оптимизируйте стратегию участия в военных операциях, чтобы получать достаточную финансовую выгоду, побеждая противников."
积极参与大儒辩经活动，进行辩论小游戏，获取道具与金钱奖励。,"Actively participate in the Great Scholars' Debate event, engage in debate mini-games to earn item and gold rewards.",积极参与大儒辩经活动，进行辩论小游戏，获取道具与金钱奖励。,積極參與大儒辯經活動，進行辯論小遊戲，獲取道具與金錢獎勵。,大儒の論争イベントに積極的に参加し、ディベートミニゲームをプレイして、アイテムとお金の報酬を獲得しましょう。,"Активно участвуйте в дебатах с конфуцианскими учеными, играйте в мини-игры и получайте награды в виде предметов и денег."
制定有利可图的律法以增加税收，同时向城内派系索取资金，利用好的策略确保稳定的金钱来源。,"Enact profitable laws to increase tax revenue while demanding funds from city factions, using sound strategies to ensure a stable source of income.",制定有利可图的律法以增加税收，同时向城内派系索取资金，利用好的策略确保稳定的金钱来源。,制定有利可圖的律法以增加稅收，同時向城內派系索取資金，利用好的策略確保穩定的金錢來源。,利益のある法律を制定して税収を増やし、城内の派閥から資金を徴収し、優れた戦略で安定した収入源を確保する。,"Разрабатывайте выгодные законы для увеличения налогов, требуйте финансирования у городских фракций и используйте грамотные стратегии для обеспечения стабильного дохода."
通过任务、立法、军事行动等方式，系统性地收集资源，确保资源储备充足以支持武将升级与道具购买。,"Systematically gather resources through quests, legislation, military actions, etc., to ensure sufficient reserves for upgrading generals and purchasing items.",通过任务、立法、军事行动等方式，系统性地收集资源，确保资源储备充足以支持武将升级与道具购买。,透過任務、立法、軍事行動等方式，系統性地收集資源，確保資源儲備充足以支持武將升級與道具購買。,任務、立法、軍事行動などを通じて、体系的に資源を収集し、武将のレベルアップやアイテム購入を支える十分な資源備蓄を確保します。,"Систематически собирайте ресурсы через задания, законы, военные действия и другие способы, чтобы обеспечить достаточные запасы для улучшения генералов и покупки предметов."
可以选择武将进行升级，确保在军事行动中拥有更强的作战能力。,"You can select generals to upgrade, ensuring stronger combat capabilities in military operations.",可以选择武将进行升级，确保在军事行动中拥有更强的作战能力。,可選擇武將進行升級，確保在軍事行動中擁有更強的作戰能力。,武将を選択してレベルアップでき、軍事作戦での戦闘能力を強化できます。,"Вы можете выбрать генерала для повышения уровня, чтобы обеспечить более высокую боевую эффективность в военных операциях."
可以购买增益类道具在军事行动中取得更大的优势。,You can purchase buff items to gain greater advantages in military operations.,可以购买增益类道具在军事行动中取得更大的优势。,可以購買增益類道具在軍事行動中取得更大的優勢。,軍事行動でより大きな優位を得るために、強化アイテムを購入できます。,"Можно приобрести усиления, чтобы получить больше преимуществ в военных действиях."
今日建议：%s,Today's Suggestion: %s,今日建议：%s,今日建議：%s,本日のアドバイス：%s,Сегодняшняя рекомендация: %s
金币-%d,Gold-%d,金币-%d,金幣-%d,ゴールド-%d,Золото-%d
劳动力-%d,Labor-%d,劳动力-%d,勞動力-%d,労働力-%d,Рабочая сила - %d
民心-%d,Popular Support-%d,民心-%d,民心-%d,民心-%d,Поддержка народа-%d
%s损失x%d,%s lost x%d,%s损失x%d,%s損失x%d,%sの損失x%d,%s потерял x%d
陈登在议事厅，灯下独思,Chen Deng ponders alone under the lamplight in the council hall.,陈登在议事厅，灯下独思,陳登在議事廳，燈下獨思,陳登は議事堂で、灯りの下で独り考え込んでいる,Чэнь Дэн в зале совещаний размышляет в одиночестве при свете лампы
恭喜你，你获得-益气丸x2,"Congratulations, you have obtained - Vitality Pills x2",恭喜你，你获得-益气丸x2,恭喜你，你獲得-益氣丸x2,おめでとうございます、-益気丸x2を獲得しました,"Поздравляем, вы получили - 2 пилюли И Ци"
士族派好感上升5，豪族派好感上升5，每日获取金额+10，每日获得劳动力+5，获得益气丸x2,"Aristocrat faction favor +5, Magnate faction favor +5, Daily income +10, Daily labor +5, Vitality Pill x2 obtained",士族派好感上升5，豪族派好感上升5，每日获取金额+10，每日获得劳动力+5，获得益气丸x2,士族派好感上升5，豪族派好感上升5，每日獲取金額+10，每日獲得勞動力+5，獲得益氣丸x2,士族派好感度+5、豪族派好感度+5、毎日の収入+10、毎日の労働力+5、益気丸×2を獲得,"Репутация с кланом Ши увеличивается на 5, репутация с кланом Хао увеличивается на 5, ежедневный доход +10, ежедневная рабочая сила +5, получаете 2 пилюли Ици."
"士族派好感下降5，豪族派好感下降5，丹阳派好感下降5，每日获取金额-5，每日获取劳动力-5，金钱+300,劳动力+150","Nobility faction favorability -5, Local elites faction favorability -5, Danyang faction favorability -5, Daily income -5, Daily labor force -5, Money +300, Labor force +150","士族派好感下降5，豪族派好感下降5，丹阳派好感下降5，每日获取金额-5，每日获取劳动力-5，金钱+300,劳动力+150",士族派好感下降5，豪族派好感下降5，丹陽派好感下降5，每日獲取金額-5，每日獲取勞動力-5，金錢+300，勞動力+150,士族派好感度-5、豪族派好感度-5、丹陽派好感度-5、毎日の収入-5、毎日の労働力-5、金+300、労働力+150,"Репутация среди аристократов снижена на 5, репутация среди богатых кланов снижена на 5, репутация среди даньянцев снижена на 5, ежедневный доход уменьшен на 5, ежедневное получение рабочей силы уменьшено на 5, деньги +300, рабочая сила +150"
"士族派好感下降5，豪族派好感下降5，丹阳派好感下降5，每日获取金额-5，每日获取劳动力-5，金钱+300,劳动力+150","Nobility faction favorability -5, Local elites faction favorability -5, Danyang faction favorability -5, Daily income -5, Daily labor force -5, Money +300, Labor force +150","士族派好感下降5，豪族派好感下降5，丹阳派好感下降5，每日获取金额-5，每日获取劳动力-5，金钱+300,劳动力+150",士族派好感下降5，豪族派好感下降5，丹陽派好感下降5，每日獲取金額-5，每日獲取勞動力-5，金錢+300，勞動力+150,士族派好感度-5、豪族派好感度-5、丹陽派好感度-5、毎日の収入-5、毎日の労働力-5、金+300、労働力+150,"Репутация среди аристократов снижена на 5, репутация среди богатых кланов снижена на 5, репутация среди даньянцев снижена на 5, ежедневный доход уменьшен на 5, ежедневное получение рабочей силы уменьшено на 5, деньги +300, рабочая сила +150"
你消耗了1000金，恢复了{heart}点民心,"You spent 1,000 gold and restored {heart} points of public support",你消耗了1000金，恢复了{heart}点民心,你消耗了1000金，恢復了{heart}點民心,1000金を消費し、{heart}ポイントの民心を回復しました,Вы потратили 1000 золота и восстановили {heart} очков народной поддержки
你消耗了500点劳动力，恢复了{heart}点民心,You consumed 500 labor points and restored {heart} public support.,你消耗了500点劳动力，恢复了{heart}点民心,你消耗了500點勞動力，恢復了{heart}點民心,労働力500ポイントを消費し、民心を{heart}ポイント回復しました,Вы потратили 500 единиц рабочей силы и восстановили {heart} очков народной поддержки.
"你消耗了20点民心,获得了{addcoin}金币和{addLabor}劳动力",You consumed 20 Popular Support and gained {addcoin} gold coins and {addLabor} labor force,"你消耗了20点民心,获得了{addcoin}金币和{addLabor}劳动力","你消耗了20點民心,獲得了{addcoin}金幣和{addLabor}勞動力",あなたは20ポイントの民心を消費し、{addcoin}ゴールドと{addLabor}労働力を獲得しました,Вы потратили 20 очков народной поддержки и получили {addcoin} золотых и {addLabor} единиц рабочей силы.
恭喜你，你获得-黄麻药囊,"Congratulations, you have obtained - Yellow Hemp Medicine Pouch",恭喜你，你获得-黄麻药囊,恭喜你，你獲得-黃麻藥囊,おめでとうございます、黄麻薬嚢を獲得しました,"Поздравляем, вы получили - Жёлтый мешочек с лекарством"
当前暂无,Currently none,当前暂无,當前暫無,現在なし,В настоящее время нет
主线任务:,Main Quest:,主线任务:,主線任務:,メインクエスト:,Основные задания:
当前任务：,Current Mission:,当前任务：,當前任務：,現在の任務：,Текущее задание:
-支持度：,-Support:,-支持度：,-支持度：,-支持度：,-Поддержка:
提示：成功通过拉拢{factions}需求的法律！\n({factions}好感度提升{point}点)\n(该派系摇摆人数减少),Hint: Successfully passed the {factions}'s requested law!\n({factions} favorability increased by {point} points)\n(Faction wavering members decreased),提示：成功通过拉拢{factions}需求的法律！\n({factions}好感度提升{point}点)\n(该派系摇摆人数减少),提示：成功通過拉攏{factions}需求的法律！\n({factions}好感度提升{point}點)\n(該派系搖擺人數減少),{factions}の要求する法律を可決しました！\n({factions}の好感度が{point}ポイント上昇)\n(該派閥の動揺人数が減少),"Подсказка: Успешно принят закон, удовлетворяющий требования фракции {factions}!\n(Репутация с {factions} повышена на {point} пунктов)\n(Количество колеблющихся членов фракции уменьшилось)"
.血金秘术:,.Blood Gold Secret Art:,.血金秘术:,.血金秘術:,.血金秘術:,.Тайное искусство кровавого золота:
.商贾幻影:,.Shadow Merchant:,.商贾幻影:,.商賈幻影:,.商人の幻影:,.Торговый призрак:
.尸皇怒吼:,.Corpse Emperor's Roar:,.尸皇怒吼:,.屍皇怒吼:,屍皇の咆哮:,.Рёк мертвого императора:
.怨魂诡阵:,.Haunting Ghost Formation:,.怨魂诡阵:,.怨魂詭陣:,.怨霊の詭陣:,.Призрачная ловушка:
.冥界壁垒:,.Hades' Barrier:,.冥界壁垒:,.冥界壁壘:,冥界の障壁:,.Преграда Преисподней:
.血金祭坛:,.Blood Gold Altar:,.血金祭坛:,.血金祭壇:,.血の金の祭壇:,.Алтарь Кровавого Золота:
大人，这次幕僚给您提供的是【民心政策】，这意味着大人需要消耗什么才能实施的政策,"My lord, the policy your advisors have proposed this time is the [Public Support Policy], which means you will need to expend resources to implement it.",大人，这次幕僚给您提供的是【民心政策】，这意味着大人需要消耗什么才能实施的政策,大人，這次幕僚給您提供的是【民心政策】，這意味著大人需要消耗什麼才能實施的政策,殿、今回の幕僚が提案したのは【民心政策】でございます。これは殿が何かを消費しなければ実施できない政策でございます。,"Господин, на этот раз советники предлагают вам [Политику народной поддержки], что означает, что для её реализации вам потребуется потратить ресурсы."
这些政策往往拥有很直观的效果，并且幕僚会多次不厌其烦的向你进献这种类型的政策。,"These policies often have straightforward effects, and your advisors will repeatedly and tirelessly present you with this type of policy.",这些政策往往拥有很直观的效果，并且幕僚会多次不厌其烦的向你进献这种类型的政策。,這些政策往往擁有很直觀的效果，並且幕僚會多次不厭其煩地向你進獻這種類型的政策。,これらの政策は非常に直感的な効果を持ち、幕僚も何度も飽きずにこの種の政策を進言してくるだろう。,"Эти меры обычно дают очевидный эффект, и советники будут неоднократно предлагать вам подобные решения."
不过也间接说明这类型的政策并不是必须需要实施，往往不执行选择无为而治也是一种很好的选择。,"However, it also indirectly indicates that such policies are not mandatory to implement, and often choosing a laissez-faire approach can be a good alternative.",不过也间接说明这类型的政策并不是必须需要实施，往往不执行选择无为而治也是一种很好的选择。,不過也間接說明這類型的政策並不是必須需要實施，往往不執行選擇無為而治也是一種很好的選擇。,しかし、間接的にこの種の政策は必ずしも実施する必要がないことを示しており、しばしば何もせずに無為の治を選択することも良い選択肢である。,"Однако это также косвенно указывает на то, что подобные меры не являются обязательными, и часто лучшим выбором может быть невмешательство и естественное управление."
大人，我们的财政情况无法支持您推进这个政策..,"My lord, our treasury cannot support the implementation of this policy...",大人，我们的财政情况无法支持您推进这个政策..,大人，我們的財政情況無法支持您推進這個政策..,殿、我が財政状況ではこの政策を進めることはできません…,"Господин, наше финансовое положение не позволяет продвигать эту политику..."
你当前的金币不足1000,Your current gold is less than 1000,你当前的金币不足1000,你當前的金幣不足1000,現在の所持金が1000未満です,У вас недостаточно золота (менее 1000)
大人，我们的可用人口无法支持您推进这个政策..,"My lord, our available population cannot support the implementation of this policy.",大人，我们的可用人口无法支持您推进这个政策..,大人，我們的可用人口無法支持您推進這個政策..,殿、現在の人口ではこの政策を進めることができません。,"Господин, у нас недостаточно населения для поддержки этой политики."
你当前的劳动力不足500,Your current workforce is less than 500,你当前的劳动力不足500,你當前的勞動力不足500,現在の労働力が500未満です,Вашей рабочей силы менее 500
大人，百姓已经对我们有所不满了，我们不能再进行这样的操作了,"My lord, the people are growing discontent with us. We can no longer continue such actions.",大人，百姓已经对我们有所不满了，我们不能再进行这样的操作了,大人，百姓已經對我們有所不滿了，我們不能再進行這樣的操作了,殿、民衆の不満が高まっております。このような行為はもう続けられません。,"Господин, народ уже недоволен нами, мы не можем продолжать такие действия."
你当前的民心低于40,Your current public support is below 40.,你当前的民心低于40,你當前的民心低於40,あなたの現在の民心は40未満です,Ваша текущая народная поддержка ниже 40
与手下谈谈,Talk to subordinates,与手下谈谈,與手下談談,配下と話す,Поговорить с подчинёнными
当前凑集资金：{currence}/{target},Current funds raised: {currence}/{target},当前凑集资金：{currence}/{target},當前湊集資金：{currence}/{target},現在の資金調達額：{currence}/{target},Текущий сбор средств: {currence}/{target}
savefiledata,Time: {current_datetime}\nGame Days: {day}\nGold: {coin}\nPopular Support: {heart}\nWorkforce: {people},時間:{current_datetime}\n游戲天數：{day}\n擁有黃金：{coin}\n人心：{heart}\n勞夫：{people},時間:{current_datetime}\n遊戲天數：{day}\n擁有黃金：{coin}\n人心：{heart}\n勞夫：{people},時間:{current_datetime}\nゲーム日数：{day}\n所持金：{coin}\n人心：{heart}\n労働力：{people},Время: {current_datetime}\nДни игры: {day}\nЗолото: {coin}\nНародная поддержка: {heart}\nРабочая сила: {people}
自动存档,Auto Save,自动存档,自動存檔,自動セーブ,Автосохранение
存,Save,存,存,貯,Сохранить
讀,Read,讀,讀,読,Чтение
益气丸,Qi-Boosting Pill,益气丸,益氣丸,益気丸,Тонизирующая пилюля
精心配制的药丸，采多种珍稀草药炼成。服之可迅恢复精力40点，助你在政务中游刃有余。 ,"A meticulously crafted pill, refined from various rare herbs. Consuming it instantly restores 40 stamina points, helping you handle government affairs with ease.",精心配制的药丸，采多种珍稀草药炼成。服之可迅恢复精力40点，助你在政务中游刃有余。,精心配製的藥丸，採多種珍稀草藥煉成。服之可迅速恢復精力40點，助你在政務中游刃有餘。,丹薬は、数々の貴重な薬草を調合して作られた。服用すると40ポイントの体力が即座に回復し、政務を円滑に進めることができる。,"Тщательно приготовленные пилюли, созданные из множества редких трав. Приём восстанавливает 40 единиц энергии, помогая вам легко справляться с государственными делами."
胜战锦囊,Victory Tactics,胜战锦囊,勝戰錦囊,勝戦の錦嚢,Мешочек с победами
蕴含古代兵法智慧的锦囊，内藏多种战术与谋略。开启后提升军事行动胜率，基础概率增加10%，可叠加使用。  ,"A silk pouch containing ancient military wisdom, holding various tactics and strategies. When opened, it increases the success rate of military operations by 10% (base probability), and can be stacked for cumulative effects.",蕴含古代兵法智慧的锦囊，内藏多种战术与谋略。开启后提升军事行动胜率，基础概率增加10%，可叠加使用。,蘊含古代兵法智慧的錦囊，內藏多種戰術與謀略。開啟後提升軍事行動勝率，基礎概率增加10%，可疊加使用。,古代兵法の知恵が詰まった錦の袋。様々な戦術と謀略が秘められており、開封すると軍事行動の成功率が向上。基本確率が10%上昇し、効果は重複可能。,"Мешочек с древней мудростью военной стратегии, содержащий множество тактик и хитростей. При открытии повышает шанс успеха военных операций, увеличивая базовую вероятность на 10%. Эффекты суммируются при многократном использовании."
诸子百家论集,The Collected Works of the Hundred Schools of Thought,诸子百家论集,諸子百家論集,,Собрание трактатов ста философских школ
汇集诸子百家精髓的珍贵文献，融儒、道、法各家智慧。研读后降低与大儒辩经难度，提升学术交流效率，使你于论道中从容自若。  ,"A precious tome that gathers the essence of various schools of thought, blending the wisdom of Confucianism, Daoism, and Legalism. Studying it reduces the difficulty of debates with scholars and improves academic exchange efficiency, allowing you to remain composed in intellectual discussions.",汇集诸子百家精髓的珍贵文献，融儒、道、法各家智慧。研读后降低与大儒辩经难度，提升学术交流效率，使你于论道中从容自若。,匯集諸子百家精髓的珍貴文獻，融儒、道、法各家智慧。研讀後降低與大儒辯經難度，提升學術交流效率，使你於論道中從容自若。,諸子百家の精髄を集めた貴重な文献で、儒・道・法の各家の知恵を融合したもの。読破すると大儒との論争の難易度が下がり、学術交流の効率が向上し、論道において余裕を持って臨めるようになる。,"Драгоценный трактат, объединяющий мудрость всех философских школ - конфуцианства, даосизма и легизма. Изучение снижает сложность диспутов с учёными мужами, повышает эффективность академических дискуссий, позволяя вам с лёгкостью вести философские беседы."
珍品礼盒,Treasure Gift Box,珍品礼盒,珍品禮盒,珍品ギフトボックス,Драгоценный подарочный набор
精心备制的礼盒，内含稀珍之物与精美佳品。赠予后可提升目标派系10点好感，适合政治献礼，巩固派系关系。  ,"A meticulously prepared gift box containing rare treasures and exquisite items. When gifted, it increases the target faction's favor by 10 points, making it ideal for political gifts and strengthening faction relations.",精心备制的礼盒，内含稀珍之物与精美佳品。赠予后可提升目标派系10点好感，适合政治献礼，巩固派系关系。,精心備製的禮盒，內含稀珍之物與精美佳品。贈予後可提升目標派系10點好感，適合政治獻禮，鞏固派系關係。,丹精込めて調製された贈答用の礼箱。希少な珍品と精巧な工芸品が収められており、贈呈することで対象派閥との友好度を10ポイント上昇させることができます。政治的な贈り物として最適で、派閥間の関係強化に役立ちます。,"Тщательно подготовленный подарочный набор, содержащий редкие и изысканные предметы. При вручении повышает благосклонность целевой фракции на 10 очков, идеально подходит для политических подношений и укрепления отношений между фракциями."
迷魂木筒,Confusion Wooden Tube,迷魂木筒,迷魂木筒,迷魂の木筒,Деревянный сосуд с дурманящим ароматом
黄麻药囊,Yellow Hemp Medicine Pouch,黄麻药囊,黃麻藥囊,黄麻薬嚢,Жёлтый мешочек с коноплёй
饥蛊骨签,Hunger Bone Omen,饥蛊骨签,飢蠱骨籤,飢蠱の骨札,Голодные кости
市井秘闻,Street Gossip,市井秘闻,市井秘聞,市井の噂,Городские слухи
购买“市井秘闻”后，即刻获悉道具商人无意中听闻的徐州194年丹阳派、士族派或豪族派的传闻，以及手下官员的琐事秘闻，自动解锁相关剧情线索。次日，商人将带来“市井秘闻·续”和“市井秘闻·终”，可进一步揭露更深的派系动态。,"Purchase ""Market Rumors"" to instantly learn about the 194 Xuzhou rumors of the Danyang Faction, Scholar Faction, or Magnate Faction overheard by the item merchant, as well as secret gossip about your officials. Automatically unlocks related plot clues. The next day, the merchant will bring ""Market Rumors: Continued"" and ""Market Rumors: Finale,"" revealing deeper faction dynamics.",购买“市井秘闻”后，即刻获悉道具商人无意中听闻的徐州194年丹阳派、士族派或豪族派的传闻，以及手下官员的琐事秘闻，自动解锁相关剧情线索。次日，商人将带来“市井秘闻·续”和“市井秘闻·终”，可进一步揭露更深的派系动态。,購買「市井秘聞」後，即刻獲悉道具商人無意中聽聞的徐州194年丹陽派、士族派或豪族派的傳聞，以及手下官員的瑣事秘聞，自動解鎖相關劇情線索。次日，商人將帶來「市井秘聞·續」和「市井秘聞·終」，可進一步揭露更深的派系動態。,「市井秘聞」を購入すると、道具商人が偶然耳にした194年徐州における丹陽派、士族派、豪族派の噂や配下の役人たちの内緒話が即座に明らかになり、関連するストーリーの手がかりが自動的に解放されます。翌日、商人は「市井秘聞・続」と「市井秘聞・終」を持ってきて、さらに深い派閥の動向を暴くことができます。,"После покупки ""Городских слухов"" вы сразу узнаете слухи о фракциях Даньяна, знати или богатых кланов в Сюйчжоу 194 года, услышанные торговцами, а также секретные сплетни о подчинённых чиновниках, автоматически открывая связанные сюжетные подсказки. На следующий день торговец принесёт ""Городские слухи: Продолжение"" и ""Городские слухи: Финал"", раскрывая более глубокие фракционные интриги."
市井秘闻_续,Street Gossip_Continued,市井秘闻_续,市井秘聞_續,市井秘聞_続き,Городские слухи_продолжение
购买“市井秘闻-续”后，即刻获悉道具商人无意中听闻的徐州194年丹阳派、士族派或豪族派的传闻，以及手下官员的琐事秘闻，自动解锁相关剧情线索。次日，商人将带来“市井秘闻·终”，可进一步揭露更深的派系动态。,"Purchase ""Market Rumors - Continued"" to immediately learn about the rumors overheard by the item merchant regarding the Danyang Faction, Scholar Faction, or Powerful Clan Faction in Xuzhou in 194 AD, as well as secret gossip about your subordinate officials. Automatically unlocks related plot clues. The next day, the merchant will bring ""Market Rumors - Finale,"" revealing deeper faction dynamics.",购买“市井秘闻-续”后，即刻获悉道具商人无意中听闻的徐州194年丹阳派、士族派或豪族派的传闻，以及手下官员的琐事秘闻，自动解锁相关剧情线索。次日，商人将带来“市井秘闻·终”，可进一步揭露更深的派系动态。,購買「市井秘聞-續」後，即刻獲悉道具商人無意中聽聞的徐州194年丹陽派、士族派或豪族派的傳聞，以及手下官員的瑣事秘聞，自動解鎖相關劇情線索。次日，商人將帶來「市井秘聞·終」，可進一步揭露更深的派系動態。,「市井秘聞-続編」を購入すると、道具商人が偶然耳にした194年徐州における丹陽派、士族派、豪族派の噂や配下の役人たちの内情が即座に明らかになり、関連するストーリーの手がかりが自動的に解放されます。翌日、商人は「市井秘聞・完結編」を持ち込み、さらに深い派閥の動向を暴くことができます。,"После покупки ""Городских слухов - продолжение"" вы сразу узнаете слухи о фракциях Даньян, знати или богатых кланов в Сюйчжоу 194 года, которые случайно услышал торговец, а также секретные сплетни о ваших чиновниках, автоматически открывая соответствующие сюжетные подсказки. На следующий день торговец принесет ""Городские слухи - финал"", что позволит раскрыть более глубокую динамику между фракциями."
市井秘闻_终,Street Gossip_End,市井秘闻_终,市井秘聞_終,市井の噂_終,Городские слухи_Финал
购买“市井秘闻”后，即刻获悉道具商人无意中听闻的徐州194年丹阳派、士族派或豪族派的传闻，以及手下官员的琐事秘闻，自动解锁相关剧情线索。次日，商人将带来“市井秘闻·续”和“市井秘闻·终”，可进一步揭露更深的派系动态。,"Purchase ""Market Rumors"" to instantly learn about the 194 Xuzhou rumors of the Danyang Faction, Scholar Faction, or Magnate Faction overheard by the item merchant, as well as secret gossip about your officials. Automatically unlocks related plot clues. The next day, the merchant will bring ""Market Rumors: Continued"" and ""Market Rumors: Finale,"" revealing deeper faction dynamics.",购买“市井秘闻”后，即刻获悉道具商人无意中听闻的徐州194年丹阳派、士族派或豪族派的传闻，以及手下官员的琐事秘闻，自动解锁相关剧情线索。次日，商人将带来“市井秘闻·续”和“市井秘闻·终”，可进一步揭露更深的派系动态。,購買「市井秘聞」後，即刻獲悉道具商人無意中聽聞的徐州194年丹陽派、士族派或豪族派的傳聞，以及手下官員的瑣事秘聞，自動解鎖相關劇情線索。次日，商人將帶來「市井秘聞·續」和「市井秘聞·終」，可進一步揭露更深的派系動態。,「市井秘聞」を購入すると、道具商人が偶然耳にした194年徐州における丹陽派、士族派、豪族派の噂や配下の役人たちの内緒話が即座に明らかになり、関連するストーリーの手がかりが自動的に解放されます。翌日、商人は「市井秘聞・続」と「市井秘聞・終」を持ってきて、さらに深い派閥の動向を暴くことができます。,"После покупки ""Городских слухов"" вы сразу узнаете слухи о фракциях Даньяна, знати или богатых кланов в Сюйчжоу 194 года, услышанные торговцами, а также секретные сплетни о подчинённых чиновниках, автоматически открывая связанные сюжетные подсказки. На следующий день торговец принесёт ""Городские слухи: Продолжение"" и ""Городские слухи: Финал"", раскрывая более глубокие фракционные интриги."
血姬傀儡,Blood Princess Puppet,血姬傀儡,血姬傀儡,血姫の人形,Кровавая кукла
特殊道具，佩戴后最大体力上升20点，虽然血姬已逝，但意念化作的傀儡象征她对你的的“爱”,"Special item that increases maximum HP by 20 when equipped. Though the Blood Princess has perished, her will manifests as this puppet—a symbol of her twisted ""love"" for you.",特殊道具，佩戴后最大体力上升20点，虽然血姬已逝，但意念化作的傀儡象征她对你的的“爱”,特殊道具，佩戴後最大體力上升20點，雖然血姬已逝，但意念化作的傀儡象徵她對你的「愛」,特殊アイテム、装備すると最大体力が20ポイント上昇する。血姫は既に逝去したが、その思念が人形となり、彼女の「愛」を象徴している,"Особый предмет, при ношении увеличивает максимальное здоровье на 20 очков. Хотя Кровавая Принцесса ушла, её воля воплотилась в марионетке, символизирующей её ""любовь"" к вам."
陶谦血袖,Tao Qian's Bloodstained Sleeve,陶谦血袖,陶謙血袖,陶謙の血染めの袖,Кровавый рукав Тао Цяня
